ProbeID,Codeset.Name,Probe.Label,Analyte.Type,Is.Control,Control.Type,Related.Probes,Probe.Annotation,KEGG.Pathways,Cell.Type,Official.Gene.Name,Fusion.Probe.Type,Fusion.Base,SNV.Probe.Type,SNV.LocID,SNV.annot
NM_000718.3:3664,NS_HS_GLIAL_V1.0,CACNA1B,mRNA,FALSE,,,Serotonergic Synapse;MAPK & PI3K;Ion Transport;GABAergic Synapse;Dopaminergic Synapse;Calcium Signaling,hsa04010;hsa04020;hsa04721;hsa04723;hsa04725;hsa04726;hsa04727;hsa04728;hsa04930;hsa05032;hsa05033,,CACNA1B,,,,,
NM_176894.2:211,NS_HS_GLIAL_V1.0,P2RY13,mRNA,FALSE,,,Purinergic Signaling;Primed Microglia;Neuroactive Ligands and Receptors;Microglial Markers,hsa04080,,P2RY13,,,,,
NM_000304.3:417,NS_HS_GLIAL_V1.0,PMP22,mRNA,FALSE,,,Myelogenesis,,,PMP22,,,,,
NM_001681.3:1396,NS_HS_GLIAL_V1.0,ATP2A2,mRNA,FALSE,,,Ion Transport;Calcium Signaling,hsa04020;hsa04022;hsa04024;hsa04260;hsa04261;hsa04919;hsa04972;hsa05010;hsa05410;hsa05412;hsa05414,,ATP2A2,,,,,
NM_001243076.2:290,NS_HS_GLIAL_V1.0,E2F3,mRNA,FALSE,,,Cell Cycle,hsa04110;hsa05161;hsa05166;hsa05200;hsa05206;hsa05212;hsa05214;hsa05215;hsa05218;hsa05219;hsa05220;hsa05222;hsa05223,,E2F3,,,,,
ENST00000611116.1:361,NS_HS_GLIAL_V1.0,TRAC,mRNA,FALSE,,,T-cell signaling,,,,,,,,
NM_001975.2:1420,NS_HS_GLIAL_V1.0,ENO2,mRNA,FALSE,,,Neuronal Markers;Hypoxia;Glucose Metabolism,hsa00010;hsa04066,,ENO2,,,,,
NM_004775.3:930,NS_HS_GLIAL_V1.0,B4GALT6,mRNA,FALSE,,,Oligodendrocyte Differentiation/Maturation;Myelogenesis,hsa00600,,B4GALT6,,,,,
NM_000282.3:1022,NS_HS_GLIAL_V1.0,PCCA,mRNA,FALSE,,,Lipid Metabolism,hsa00280;hsa00630;hsa00640,,PCCA,,,,,
NM_001204857.1:124,NS_HS_GLIAL_V1.0,ELOC,mRNA,FALSE,,,Hypoxia;Antigen Processing and Presentation,hsa04066;hsa04120;hsa05200;hsa05211,,ELOC,,,,,
NM_015294.4:1910,NS_HS_GLIAL_V1.0,TRIM37,mRNA,FALSE,,,Antigen Processing and Presentation,hsa04120,,TRIM37,,,,,
XM_011522521.2:4552,NS_HS_GLIAL_V1.0,PDPK1,mRNA,FALSE,,,T-cell signaling;Neurotrophin Signaling;Insulin Signaling;Cell Migration,hsa03320;hsa04068;hsa04071;hsa04150;hsa04151;hsa04152;hsa04510;hsa04660;hsa04664;hsa04722;hsa04910;hsa04919;hsa04931;hsa04960;hsa05145;hsa05160;hsa05205;hsa05213;hsa05215;hsa05223;hsa05231,,PDPK1,,,,,
NM_001199189.1:1152,NS_HS_GLIAL_V1.0,CCNH,mRNA,FALSE,,,Cell Cycle,hsa04110,,CCNH,,,,,
NM_001320156.1:364,NS_HS_GLIAL_V1.0,NRXN1,mRNA,FALSE,,,Neurogenesis;Cell Migration,hsa04514,,NRXN1,,,,,
NM_020783.3:1202,NS_HS_GLIAL_V1.0,SYT4,mRNA,FALSE,,,Neurogenesis;Cytoskeletal Dynamics,,,SYT4,,,,,
NM_001199216.1:1780,NS_HS_GLIAL_V1.0,MAG,mRNA,FALSE,,,Oligodendrocyte Differentiation/Maturation;Myelogenesis,hsa04514,,MAG,,,,,
NM_004028.4:1169,NS_HS_GLIAL_V1.0,AQP4,mRNA,FALSE,,,Astrocyte Markers,hsa04962;hsa04976,,AQP4,,,,,
NM_002744.4:943,NS_HS_GLIAL_V1.0,PRKCZ,mRNA,FALSE,,,Neurogenesis;Insulin Signaling,hsa04015;hsa04062;hsa04071;hsa04144;hsa04390;hsa04530;hsa04611;hsa04910;hsa04930;hsa04931;hsa04933,,PRKCZ,,,,,
NM_001302694.1:298,NS_HS_GLIAL_V1.0,TRIM2,mRNA,FALSE,,,Primed Microglia;Interferon Signaling,,,TRIM2,,,,,
NM_002629.3:439,NS_HS_GLIAL_V1.0,PGAM1,mRNA,FALSE,,,Glucose Metabolism,hsa00010;hsa04922;hsa05230,,PGAM1,,,,,
NM_000578.3:1679,NS_HS_GLIAL_V1.0,SLC11A1,mRNA,FALSE,,,Phagocytosis;Microglial Markers,hsa04142;hsa04978,,SLC11A1,,,,,
NM_000721.3:4830,NS_HS_GLIAL_V1.0,CACNA1E,mRNA,FALSE,,,MAPK & PI3K;Ion Transport;Calcium Signaling,hsa04010;hsa04020;hsa04930,,CACNA1E,,,,,
NM_001145211.2:1974,NS_HS_GLIAL_V1.0,SLCO2B1,mRNA,FALSE,,,Primed Microglia;Microglial Markers,,,SLCO2B1,,,,,
NM_001244713.1:590,NS_HS_GLIAL_V1.0,RAD23B,mRNA,FALSE,,,Proteotoxic Stress,hsa04141,,RAD23B,,,,,
NM_004090.3:159,NS_HS_GLIAL_V1.0,DUSP3,mRNA,FALSE,,,Neurotrophin Signaling;MAPK & PI3K,hsa04010,,DUSP3,,,,,
NM_001040022.1:1573,NS_HS_GLIAL_V1.0,SIRPA,mRNA,FALSE,,,NO Metabolism and Signaling,hsa04380,,SIRPA,,,,,
NM_001135699.1:515,NS_HS_GLIAL_V1.0,YWHAZ,mRNA,FALSE,,,Wnt Signaling;Neurogenesis;Cell Cycle,hsa04110;hsa04114;hsa04151;hsa04390;hsa05130;hsa05161;hsa05169;hsa05203,,YWHAZ,,,,,
NM_001289023.2:864,NS_HS_GLIAL_V1.0,LAIR1,mRNA,FALSE,,,T-cell signaling,,,LAIR1,,,,,
NM_006826.3:558,NS_HS_GLIAL_V1.0,YWHAQ,mRNA,FALSE,,,Cell Cycle,hsa04110;hsa04114;hsa04151;hsa04390;hsa05130;hsa05161;hsa05169;hsa05203,,YWHAQ,,,,,
NM_001642.2:1380,NS_HS_GLIAL_V1.0,APLP2,mRNA,FALSE,,,Primed Microglia,,,APLP2,,,,,
NM_014840.2:1914,NS_HS_GLIAL_V1.0,NUAK1,mRNA,FALSE,,,Primed Microglia,,,NUAK1,,,,,
NM_025058.4:848,NS_HS_GLIAL_V1.0,TRIM46,mRNA,FALSE,,,Neurogenesis;Interferon Signaling;Cytoskeletal Dynamics,,,TRIM46,,,,,
NM_003039.2:711,NS_HS_GLIAL_V1.0,SLC2A5,mRNA,FALSE,,,Primed Microglia;Microglial Markers;Glucose Metabolism,hsa04973,,SLC2A5,,,,,
NM_012309.4:1992,NS_HS_GLIAL_V1.0,SHANK2,mRNA,FALSE,,,Neurogenesis;Glutamatergic Synapse;Cytoskeletal Dynamics,hsa04724,,SHANK2,,,,,
NM_001046.2:1255,NS_HS_GLIAL_V1.0,SLC12A2,mRNA,FALSE,,,Ion Transport,hsa04970;hsa04972;hsa05110,,SLC12A2,,,,,
NM_006253.4:471,NS_HS_GLIAL_V1.0,PRKAB1,mRNA,FALSE,,,Primed Microglia;Glucose Metabolism,hsa04068;hsa04152;hsa04211;hsa04213;hsa04710;hsa04910;hsa04920;hsa04921;hsa04922;hsa04931;hsa04932;hsa05410,,PRKAB1,,,,,
NM_000237.2:736,NS_HS_GLIAL_V1.0,LPL,mRNA,FALSE,,,Stage 2 DAM;Microglia Neurodegenerative Phenotype (MGnD),hsa03320;hsa05010,,LPL,,,,,
NM_000677.3:1524,NS_HS_GLIAL_V1.0,ADORA3,mRNA,FALSE,,,Purinergic Signaling;Neuroactive Ligands and Receptors,hsa04022;hsa04071;hsa04080,,ADORA3,,,,,
NM_002727.3:462,NS_HS_GLIAL_V1.0,SRGN,mRNA,FALSE,,,A1 Astrocyte,,,SRGN,,,,,
NM_005461.4:1231,NS_HS_GLIAL_V1.0,MAFB,mRNA,FALSE,,,Microglial Markers;Microglia Neurodegenerative Phenotype (MGnD),,,MAFB,,,,,
NM_020190.4:490,NS_HS_GLIAL_V1.0,OLFML3,mRNA,FALSE,,,Primed Microglia;Microglial Markers,,,OLFML3,,,,,
NM_014951.2:493,NS_HS_GLIAL_V1.0,ZNF365,mRNA,FALSE,,,Oligodendrocyte Differentiation/Maturation;Neurogenesis,,,ZNF365,,,,,
NM_016946.5:749,NS_HS_GLIAL_V1.0,F11R,mRNA,FALSE,,,Primed Microglia;Microglial Markers;Cell Migration,hsa04514;hsa04530;hsa04670;hsa05120,,F11R,,,,,
NM_000614.3:45,NS_HS_GLIAL_V1.0,CNTF,mRNA,FALSE,,,Neurogenesis;Cytoskeletal Dynamics;Cytokines;Astrocyte Differentiation/Function,hsa04060;hsa04630,,CNTF,,,,,
NM_002566.4:729,NS_HS_GLIAL_V1.0,P2RY11,mRNA,FALSE,,,Purinergic Signaling;Neuroactive Ligands and Receptors,hsa04080,,P2RY11,,,,,
NM_000397.3:1034,NS_HS_GLIAL_V1.0,CYBB,mRNA,FALSE,,,Primed Microglia;Oxidative & Nitrosative Stress;Microglia Neurodegenerative Phenotype (MGnD);Hypoxia;Antigen Processing and Presentation;Angiogenesis,hsa04066;hsa04145;hsa04380;hsa04670;hsa04933,,CYBB,,,,,
NM_001172.3:512,NS_HS_GLIAL_V1.0,ARG2,mRNA,FALSE,,,NO Metabolism and Signaling,hsa00220;hsa05146,,ARG2,,,,,
NM_002996.4:1080,NS_HS_GLIAL_V1.0,CX3CL1,mRNA,FALSE,,,Chemokines,hsa04060;hsa04062;hsa04668,,CX3CL1,,,,,
NM_000365.5:153,NS_HS_GLIAL_V1.0,TPI1,mRNA,FALSE,,,Primed Microglia;Glucose Metabolism,hsa00010,,TPI1,,,,,
NM_002065.6:1485,NS_HS_GLIAL_V1.0,GLUL,mRNA,FALSE,,,Primed Microglia;Microglia Neurodegenerative Phenotype (MGnD);Glutamatergic Synapse;GABAergic Synapse,hsa00220;hsa00250;hsa00630;hsa04724;hsa04727,,GLUL,,,,,
NM_006930.3:318,NS_HS_GLIAL_V1.0,SKP1,mRNA,FALSE,,,Wnt Signaling;Proteotoxic Stress;Circadian Signaling;Cell Cycle,hsa04110;hsa04114;hsa04120;hsa04141;hsa04310;hsa04350;hsa04710;hsa05168,,SKP1,,,,,
NM_006888.4:299,NS_HS_GLIAL_V1.0,CALM1,mRNA,FALSE,,,Calcium Signaling,hsa04014;hsa04015;hsa04020;hsa04022;hsa04024;hsa04070;hsa04114;hsa04261;hsa04270;hsa04713;hsa04720;hsa04722;hsa04728;hsa04740;hsa04750;hsa04910;hsa04912;hsa04915;hsa04916;hsa04921;hsa04922;hsa04924;hsa04925;hsa04970;hsa04971;hsa05010;hsa05031;hsa05034;hsa05133;hsa05152;hsa05214,,CALM1,,,,,
NM_001177608.1:866,NS_HS_GLIAL_V1.0,CD33,mRNA,FALSE,,,Microglia Neurodegenerative Phenotype (MGnD),hsa04640,,CD33,,,,,
NM_001099744.1:1492,NS_HS_GLIAL_V1.0,SYBU,mRNA,FALSE,,,Cytoskeletal Dynamics,,,SYBU,,,,,
NM_016577.3:620,NS_HS_GLIAL_V1.0,RAB6B,mRNA,FALSE,,,Primed Microglia,,,RAB6B,,,,,
NM_001148.5:11581,NS_HS_GLIAL_V1.0,ANK2,mRNA,FALSE,,,Myelogenesis;Cytoskeletal Dynamics,hsa05205,,ANK2,,,,,
NM_000414.3:2235,NS_HS_GLIAL_V1.0,HSD17B4,mRNA,FALSE,,,Lipid Metabolism,hsa04146,,HSD17B4,,,,,
NM_000816.3:872,NS_HS_GLIAL_V1.0,GABRG2,mRNA,FALSE,,,Neuroactive Ligands and Receptors;GABAergic Synapse;Cannabinoid Signaling,hsa04080;hsa04723;hsa04727;hsa05032;hsa05033,,GABRG2,,,,,
NM_002545.4:873,NS_HS_GLIAL_V1.0,OPCML,mRNA,FALSE,,,Neurogenesis,,,OPCML,,,,,
NM_052886.2:203,NS_HS_GLIAL_V1.0,MAL2,mRNA,FALSE,,,Myelogenesis,,,MAL2,,,,,
NM_032504.1:3056,NS_HS_GLIAL_V1.0,UNC80,mRNA,FALSE,,,Ion Transport,,,UNC80,,,,,
NM_000808.3:241,NS_HS_GLIAL_V1.0,GABRA3,mRNA,FALSE,,,Neuroactive Ligands and Receptors;GABAergic Synapse;Cannabinoid Signaling,hsa04080;hsa04723;hsa04727;hsa04742;hsa05032;hsa05033,,GABRA3,,,,,
NM_003994.5:232,NS_HS_GLIAL_V1.0,KITLG,mRNA,FALSE,,,MAPK & PI3K,hsa04014;hsa04015;hsa04060;hsa04072;hsa04151;hsa04640;hsa04916;hsa05200,,KITLG,,,,,
NM_004346.3:875,NS_HS_GLIAL_V1.0,CASP3,mRNA,FALSE,,,Apoptosis,hsa04010;hsa04115;hsa04210;hsa04650;hsa04668;hsa04726;hsa04932;hsa04933;hsa05010;hsa05012;hsa05014;hsa05016;hsa05120;hsa05133;hsa05134;hsa05145;hsa05146;hsa05152;hsa05161;hsa05168;hsa05200;hsa05203;hsa05205;hsa05206;hsa05210;hsa05416,,CASP3,,,,,
NM_006317.4:675,NS_HS_GLIAL_V1.0,BASP1,mRNA,FALSE,,,Cytoskeletal Dynamics,,,BASP1,,,,,
NM_003670.2:716,NS_HS_GLIAL_V1.0,BHLHE40,mRNA,FALSE,,,Microglia Neurodegenerative Phenotype (MGnD);Circadian Signaling,hsa04710,,BHLHE40,,,,,
NM_001271779.1:1045,NS_HS_GLIAL_V1.0,PSMD6,mRNA,FALSE,,,Antigen Processing and Presentation,hsa03050;hsa05169,,PSMD6,,,,,
NM_004540.4:1364,NS_HS_GLIAL_V1.0,NCAM2,mRNA,FALSE,,,Neurogenesis;Cell Migration,hsa04514;hsa05020,,NCAM2,,,,,
NM_003885.2:418,NS_HS_GLIAL_V1.0,CDK5R1,mRNA,FALSE,,,Neurotrophin Signaling;Neurogenesis;Cytoskeletal Dynamics,hsa05010;hsa05030,,CDK5R1,,,,,
NM_016848.5:925,NS_HS_GLIAL_V1.0,SHC3,mRNA,FALSE,,,Neurotrophin Signaling,hsa04012;hsa04014;hsa04062;hsa04072;hsa04510;hsa04650;hsa04722;hsa04910;hsa04915;hsa04917;hsa05034;hsa05100;hsa05214;hsa05220,,SHC3,,,,,
NM_004687.4:1098,NS_HS_GLIAL_V1.0,MTMR4,mRNA,FALSE,,,Autophagy,hsa04070,,MTMR4,,,,,
NM_033644.2:740,NS_HS_GLIAL_V1.0,FBXW11,mRNA,FALSE,,,Wnt Signaling;Circadian Signaling;Antigen Processing and Presentation,hsa04114;hsa04120;hsa04310;hsa04390;hsa04710;hsa05131,,FBXW11,,,,,
NM_001160132.1:1385,NS_HS_GLIAL_V1.0,KCNQ5,mRNA,FALSE,,,Ion Transport;Cholinergic Synapse,hsa04725,,KCNQ5,,,,,
NM_006288.4:1378,NS_HS_GLIAL_V1.0,THY1,mRNA,FALSE,,,Neurogenesis;Cytoskeletal Dynamics,hsa04670,,THY1,,,,,
NM_021634.4:719,NS_HS_GLIAL_V1.0,RXFP1,mRNA,FALSE,,,Neuroactive Ligands and Receptors,hsa04080,,RXFP1,,,,,
NM_000887.4:1128,NS_HS_GLIAL_V1.0,ITGAX,mRNA,FALSE,,,Stage 2 DAM;Primed Microglia;Microglia Neurodegenerative Phenotype (MGnD),hsa04610;hsa04810;hsa05152,,ITGAX,,,,,
NM_005516.5:330,NS_HS_GLIAL_V1.0,HLA-E,mRNA,FALSE,,,Antigen Processing and Presentation;A1 Astrocyte,hsa04144;hsa04145;hsa04514;hsa04612;hsa04650;hsa04940;hsa05166;hsa05168;hsa05169;hsa05203;hsa05320;hsa05330;hsa05332;hsa05416,,HLA-E,,,,,
NM_012104.4:1185,NS_HS_GLIAL_V1.0,BACE1,mRNA,FALSE,,,Cytoskeletal Dynamics,hsa05010,,BACE1,,,,,
NM_032837.2:97,NS_HS_GLIAL_V1.0,FAM104A,mRNA,TRUE,Housekeeping,,,,,FAM104A,,,,,
NM_033133.5:826,NS_HS_GLIAL_V1.0,CNP,mRNA,FALSE,,,Oligodendrocyte Differentiation/Maturation;Myelogenesis,,,CNP,,,,,
NM_152293.3:1254,NS_HS_GLIAL_V1.0,TADA2B,mRNA,TRUE,Housekeeping,,,,,TADA2B,,,,,
NM_138983.3:102,NS_HS_GLIAL_V1.0,OLIG1,mRNA,FALSE,,,Oligodendrocyte Differentiation/Maturation,,,OLIG1,,,,,
NM_022818.5:153,NS_HS_GLIAL_V1.0,MAP1LC3B,mRNA,FALSE,,,Autophagy,,,MAP1LC3B,,,,,
NM_197954.3:78,NS_HS_GLIAL_V1.0,CLEC7A,mRNA,FALSE,,,Stage 2 DAM;Primed Microglia;Microglia Neurodegenerative Phenotype (MGnD),hsa04145;hsa05152,,CLEC7A,,,,,
NM_000945.3:394,NS_HS_GLIAL_V1.0,PPP3R1,mRNA,FALSE,,,MAPK & PI3K;Calcium Signaling,hsa04010;hsa04020;hsa04022;hsa04114;hsa04210;hsa04310;hsa04360;hsa04370;hsa04380;hsa04650;hsa04660;hsa04662;hsa04720;hsa04724;hsa04921;hsa04922;hsa04924;hsa05010;hsa05014;hsa05031;hsa05152;hsa05166,,PPP3R1,,,,,
NM_001353691.1:4520,NS_HS_GLIAL_V1.0,TIAM1,mRNA,FALSE,,,Neurotrophin Signaling;Neurogenesis;Cytoskeletal Dynamics,hsa04014;hsa04015;hsa04024;hsa04062;hsa04810;hsa05205,,TIAM1,,,,,
NM_001931.5:1825,NS_HS_GLIAL_V1.0,DLAT,mRNA,FALSE,,,Glucose Metabolism,hsa00010;hsa00020;hsa00620,,DLAT,,,,,
NM_000676.2:1043,NS_HS_GLIAL_V1.0,ADORA2B,mRNA,FALSE,,,Purinergic Signaling;Neuroactive Ligands and Receptors;Calcium Signaling,hsa04015;hsa04020;hsa04080;hsa04270;hsa05034,,ADORA2B,,,,,
NM_201433.2:690,NS_HS_GLIAL_V1.0,GAS7,mRNA,FALSE,,,Primed Microglia;Neurogenesis,,,GAS7,,,,,
NM_013246.2:452,NS_HS_GLIAL_V1.0,CLCF1,mRNA,FALSE,,,Neurogenesis;Cytokines;A2 Astrocyte,hsa04060,,CLCF1,,,,,
NM_006407.4:210,NS_HS_GLIAL_V1.0,ARL6IP5,mRNA,FALSE,,,Glutamatergic Synapse,,,ARL6IP5,,,,,
NM_030978.3:1490,NS_HS_GLIAL_V1.0,ARPC5L,mRNA,FALSE,,,Phagocytosis,hsa04144;hsa04666;hsa04810;hsa05100;hsa05130;hsa05131;hsa05132,,ARPC5L,,,,,
NM_004888.4:300,NS_HS_GLIAL_V1.0,ATP6V1G1,mRNA,FALSE,,,Phagocytosis;Ion Transport,hsa00190;hsa04145;hsa04721;hsa04966;hsa05110;hsa05120;hsa05323,,ATP6V1G1,,,,,
NM_001256438.1:955,NS_HS_GLIAL_V1.0,CABLES1,mRNA,FALSE,,,Cell Cycle,,,CABLES1,,,,,
NM_001363989.1:1392,NS_HS_GLIAL_V1.0,CAMK2A,mRNA,FALSE,,,Calcium Signaling,hsa04012;hsa04020;hsa04024;hsa04066;hsa04114;hsa04261;hsa04310;hsa04713;hsa04720;hsa04722;hsa04725;hsa04728;hsa04740;hsa04750;hsa04911;hsa04912;hsa04916;hsa04921;hsa04922;hsa04925;hsa04971;hsa05031;hsa05152;hsa05205;hsa05214,,CAMK2A,,,,,
NM_000748.3:510,NS_HS_GLIAL_V1.0,CHRNB2,mRNA,FALSE,,,Neuroactive Ligands and Receptors;Cholinergic Synapse,hsa04080;hsa04725;hsa05033,,CHRNB2,,,,,
NM_005207.4:885,NS_HS_GLIAL_V1.0,CRKL,mRNA,FALSE,,,Phagocytosis;Neurotrophin Signaling;MAPK & PI3K;Insulin Signaling,hsa04010;hsa04012;hsa04015;hsa04062;hsa04510;hsa04666;hsa04722;hsa04810;hsa04910;hsa05100;hsa05131;hsa05200;hsa05206;hsa05211;hsa05220,,CRKL,,,,,
NM_025219.3:230,NS_HS_GLIAL_V1.0,DNAJC5,mRNA,FALSE,,,Proteotoxic Stress;GABAergic Synapse,hsa04141,,DNAJC5,,,,,
NM_001304344.1:440,NS_HS_GLIAL_V1.0,ERMN,mRNA,FALSE,,,Oligodendrocyte Markers;Cytoskeletal Dynamics,,,ERMN,,,,,
NM_001282539.1:670,NS_HS_GLIAL_V1.0,GNB1,mRNA,FALSE,,,Serotonergic Synapse;Glutamatergic Synapse;GABAergic Synapse;Dopaminergic Synapse;Cholinergic Synapse;Cannabinoid Signaling,hsa04014;hsa04062;hsa04151;hsa04713;hsa04723;hsa04724;hsa04725;hsa04726;hsa04727;hsa04728;hsa04740;hsa05032;hsa05034;hsa05200,,GNB1,,,,,
NM_032727.4:1270,NS_HS_GLIAL_V1.0,INA,mRNA,FALSE,,,Cytoskeletal Dynamics,,,INA,,,,,
NM_012281.3:1645,NS_HS_GLIAL_V1.0,KCND2,mRNA,FALSE,,,Serotonergic Synapse;Ion Transport,hsa04726,,KCND2,,,,,
NM_001366299.1:900,NS_HS_GLIAL_V1.0,KHSRP,mRNA,FALSE,,,Proteotoxic Stress,,,KHSRP,,,,,
NM_001270875.2:180,NS_HS_GLIAL_V1.0,MEAF6,mRNA,FALSE,,,Neurogenesis;Myelogenesis,,,MEAF6,,,,,
NM_004386.3:3120,NS_HS_GLIAL_V1.0,NCAN,mRNA,FALSE,,,Astrocyte Markers,,,NCAN,,,,,
NM_170706.3:605,NS_HS_GLIAL_V1.0,NMNAT2,mRNA,FALSE,,,Cytoskeletal Dynamics,,,NMNAT2,,,,,
NM_001371906.1:1170,NS_HS_GLIAL_V1.0,PTH2R,mRNA,FALSE,,,Neuroactive Ligands and Receptors,hsa04080,,PTH2R,,,,,
NM_001306140.1:305,NS_HS_GLIAL_V1.0,QDPR,mRNA,FALSE,,,Oligodendrocyte Markers,,,QDPR,,,,,
NM_003705.5:435,NS_HS_GLIAL_V1.0,SLC25A12,mRNA,FALSE,,,Myelogenesis,,,SLC25A12,,,,,
NM_001151.4:375,NS_HS_GLIAL_V1.0,SLC25A4,mRNA,FALSE,,,Calcium Signaling,hsa04020;hsa04022;hsa05012;hsa05016;hsa05166,,SLC25A4,,,,,
NM_001098816.3:5518,NS_HS_GLIAL_V1.0,TENM4,mRNA,FALSE,,,Oligodendrocyte Differentiation/Maturation;Neurogenesis;Myelogenesis,,,TENM4,,,,,
NM_031442.4:700,NS_HS_GLIAL_V1.0,TMEM47,mRNA,FALSE,,,Astrocyte Markers,,,TMEM47,,,,,
NM_025188.4:1500,NS_HS_GLIAL_V1.0,TRIM45,mRNA,FALSE,,,Interferon Signaling,,,TRIM45,,,,,
NM_001304496.2:560,NS_HS_GLIAL_V1.0,TRIM68,mRNA,FALSE,,,Interferon Signaling,,,TRIM68,,,,,
NM_003374.3:755,NS_HS_GLIAL_V1.0,VDAC1,mRNA,FALSE,,,Calcium Signaling;Autophagy,hsa04020;hsa04022;hsa05012;hsa05016;hsa05164;hsa05166,,VDAC1,,,,,
NM_001135694.2:870,NS_HS_GLIAL_V1.0,VDAC3,mRNA,FALSE,,,Calcium Signaling,hsa04020;hsa04022;hsa05012;hsa05016;hsa05161;hsa05166;hsa05203,,VDAC3,,,,,
NM_005607.5:2431,NS_HS_GLIAL_V1.0,PTK2,mRNA,FALSE,,,Cell Migration,hsa04012;hsa04062;hsa04151;hsa04360;hsa04370;hsa04510;hsa04670;hsa04810;hsa05100;hsa05146;hsa05200;hsa05202;hsa05205;hsa05222,,PTK2,,,,,
NM_021963.4:908,NS_HS_GLIAL_V1.0,NAP1L2,mRNA,FALSE,,,Neurogenesis,,,NAP1L2,,,,,
NM_183075.3:602,NS_HS_GLIAL_V1.0,CYP2U1,mRNA,FALSE,,,Lipid Metabolism,hsa00590,,CYP2U1,,,,,
NM_005399.5:712,NS_HS_GLIAL_V1.0,PRKAB2,mRNA,FALSE,,,Lipid Metabolism;Glucose Metabolism,hsa04068;hsa04152;hsa04211;hsa04213;hsa04710;hsa04910;hsa04920;hsa04921;hsa04922;hsa04931;hsa04932;hsa05410,,PRKAB2,,,,,
NM_020818.5:1586,NS_HS_GLIAL_V1.0,UNC79,mRNA,FALSE,,,Ion Transport,,,UNC79,,,,,
NM_000714.6:482,NS_HS_GLIAL_V1.0,TSPO,mRNA,FALSE,,,NO Metabolism and Signaling;Neurogenesis;Neuroactive Ligands and Receptors,hsa04080;hsa05166,,TSPO,,,,,
NM_001247987.2:848,NS_HS_GLIAL_V1.0,SYT13,mRNA,FALSE,,,Cytoskeletal Dynamics,,,SYT13,,,,,
NM_004305.4:379,NS_HS_GLIAL_V1.0,BIN1,mRNA,FALSE,,,Primed Microglia;Phagocytosis;Microglia Neurodegenerative Phenotype (MGnD);Cytoskeletal Dynamics,hsa04144;hsa04666,,BIN1,,,,,
NM_005184.4:405,NS_HS_GLIAL_V1.0,CALM3,mRNA,FALSE,,,Calcium Signaling,hsa04014;hsa04015;hsa04020;hsa04022;hsa04024;hsa04070;hsa04114;hsa04261;hsa04270;hsa04713;hsa04720;hsa04722;hsa04728;hsa04740;hsa04750;hsa04910;hsa04912;hsa04915;hsa04916;hsa04921;hsa04922;hsa04924;hsa04925;hsa04970;hsa04971;hsa05010;hsa05031;hsa05034;hsa05133;hsa05152;hsa05214,,CALM3,,,,,
NM_012202.5:296,NS_HS_GLIAL_V1.0,GNG3,mRNA,FALSE,,,Serotonergic Synapse;Glutamatergic Synapse;GABAergic Synapse;Dopaminergic Synapse;Cholinergic Synapse;Cannabinoid Signaling,hsa04014;hsa04062;hsa04151;hsa04713;hsa04723;hsa04724;hsa04725;hsa04726;hsa04727;hsa04728;hsa05032;hsa05034;hsa05200,,GNG3,,,,,
NM_012479.4:389,NS_HS_GLIAL_V1.0,YWHAG,mRNA,FALSE,,,Neurogenesis;Cell Cycle,hsa04110;hsa04114;hsa04151;hsa04390;hsa05169;hsa05203,,YWHAG,,,,,
NM_014335.3:413,NS_HS_GLIAL_V1.0,EID1,mRNA,FALSE,,,Primed Microglia,,,EID1,,,,,
NM_014697.3:1706,NS_HS_GLIAL_V1.0,NOS1AP,mRNA,FALSE,,,Oxidative & Nitrosative Stress;NO Metabolism and Signaling,hsa04713,,NOS1AP,,,,,
NM_014800.10:2226,NS_HS_GLIAL_V1.0,ELMO1,mRNA,FALSE,,,Primed Microglia;Angiogenesis,hsa04062;hsa05100;hsa05131,,ELMO1,,,,,
NM_021151.4:186,NS_HS_GLIAL_V1.0,CROT,mRNA,FALSE,,,Lipid Metabolism,hsa04146,,CROT,,,,,
NM_032547.3:285,NS_HS_GLIAL_V1.0,SCOC,mRNA,FALSE,,,Primed Microglia;Microglial Markers,,,SCOC,,,,,
NM_053064.5:396,NS_HS_GLIAL_V1.0,GNG2,mRNA,FALSE,,,Serotonergic Synapse;Primed Microglia;Glutamatergic Synapse;GABAergic Synapse;Dopaminergic Synapse;Cholinergic Synapse;Cannabinoid Signaling,hsa04014;hsa04062;hsa04151;hsa04713;hsa04723;hsa04724;hsa04725;hsa04726;hsa04727;hsa04728;hsa05032;hsa05034;hsa05200,,GNG2,,,,,
NM_130463.4:277,NS_HS_GLIAL_V1.0,ATP6V1G2,mRNA,FALSE,,,Phagocytosis;Ion Transport,hsa00190;hsa04145;hsa04721;hsa04966;hsa05110;hsa05120;hsa05323,,ATP6V1G2,,,,,
NM_003352.8:348,NS_HS_GLIAL_V1.0,SUMO1,mRNA,FALSE,,,Interferon Signaling,,,SUMO1,,,,,
NM_001895.4:689,NS_HS_GLIAL_V1.0,CSNK2A1/3,mRNA,FALSE,,,Wnt Signaling;NF-kappaB Signaling,hsa04064;hsa04310;hsa04520;hsa04530;hsa05162;hsa05168;hsa05169,,CSNK2A1,,,,,
